"book_id","book_name","author_id","publisher_id"
"4933","汪士秀","1051","500"
"4934","庚娘","154","500"
"4934","庚娘","1051","500"
"4935","阿霞","154","500"
"4935","阿霞","1051","500"
"4936","田七郎","154","500"
"4936","田七郎","1051","500"
"4937","翩翩","154","500"
"4937","翩翩","1051","500"
"4938","促織","154","500"
"4938","促織","1051","500"
"4939","阿英","154","500"
"4939","阿英","1051","500"
"4940","封三娘","154","500"
"4940","封三娘","1051","500"
"4941","蓮花公主","154","500"
"4941","蓮花公主","1051","500"
"4942","小翠","154","500"
"4942","小翠","1051","500"
"4943","偸桃","154","500"
"4943","偸桃","1051","500"
"4944","亡び行く江戸趣味","388","116"
"4945","江戸の玩具","388","116"
"4946","轆轤首","154","246"
"4947","雪女","154","246"
"4948","狢","154","246"
"4949","おいてけ堀","154","246"
"4950","円朝の牡丹灯籠","154","246"
"4951","怪譚小説の話","154","246"
"4952","土俗玩具の話","388","116"
"4953","活動写真","388","116"
"4954","梵雲庵漫録","388","116"
"4955","諸国の玩具 ――浅草奥山の草分――","388","116"
"4956","我が宗教観","388","116"
"4957","凧の話","388","116"
"4958","公益に有害の鉱業を停止せざるの儀に付質問書","649","209"
"4959","月夜のあとさき","278","215"
"4960","潮干狩","293","290"
"4961","雲雀病院","293","290"
"4962","獄中消息","169","172"
"4963","原爆詩集","1053","293"
"4964","入梅","1052","519"
"4967","落ちてゆく世界","1052","519"
"4968","灰色の記憶","1052","519"
"4969","華々しき瞬間","1052","519"
"4970","幾度目かの最期","1052","519"
"4971","旧聞日本橋 11 朝散太夫の末裔","726","116"
"4972","旧聞日本橋 12 チンコッきり","726","116"
"4973","旧聞日本橋 13 お墓のすげかえ","726","116"
"4974","旧聞日本橋 14 西洋の唐茄子","726","116"
"4975","旧聞日本橋 15 流れた唾き","726","116"
"4976","旧聞日本橋 16 最初の外国保険詐欺","726","116"
"4977","旧聞日本橋 17 牢屋の原","726","116"
"4978","旧聞日本橋 18 神田附木店","726","116"
"4979","旧聞日本橋 19 明治座今昔","726","116"
"4980","旧聞日本橋 20 西川小りん","726","116"
"4981","旧聞日本橋 21 議事堂炎上","726","116"
"4982","旧聞日本橋 22 大門通り界隈一束（続旧聞日本橋・その一）","726","116"
"4983","旧聞日本橋 23 鉄くそぶとり（続旧聞日本橋・その二）","726","116"
"4984","旧聞日本橋 24 鬼眼鏡と鉄屑ぶとり（続旧聞日本橋・その三）","726","116"
"4985","南予枇杷行","510","54"
"4986","水郷柳河","106","54"
"4987","耶馬渓の一夜","214","54"
"4988","佗しい放浪の旅","23","54"
"4989","屋久島紀行","291","238"
"4990","沖縄の旅","1054","212"
"4992","松浦あがた","1055","19"
"4993","真夏の夢","25","91"
"4993","真夏の夢","1062","91"
"4994","燕と王子","25","91"
"4995","東山時代における一縉紳の生活","1037","343"
"4996","愛","76","207"
"4997","化鳥","50","33"
"4998","世界怪談名作集 10 廃宅","82","78"
"4998","世界怪談名作集 10 廃宅","1058","78"
"4999","世界怪談名作集 18 牡丹灯記","82","78"
"4999","世界怪談名作集 18 牡丹灯記","1078","78"
"5000","倩娘","154","207"
"5000","倩娘","1057","207"
"5001","曼珠沙華","1059","215"
"5002","蚤","1059","215"
"5003","支流","1059","215"
"5004","双葉山","1059","215"
"5005","地図","35","215"
"5006","木乃伊の口紅","655","17"
"5007","唯物史観と現代の意識","218","107"
"5008","死の接吻 スウェーデンの殺人鬼","48","460"
"5009","山の湯雑記","933","215"
"5010","筬の音","933","215"
"5011","鬼を追い払う夜","933","215"
"5012","日本美","933","215"
"5013","門松のはなし","933","215"
"5016","源氏物語 01 桐壺","52","91"
"5016","源氏物語 01 桐壺","885","91"
"5017","源氏物語 02 帚木","52","91"
"5017","源氏物語 02 帚木","885","91"
"5018","源氏物語 03 空蝉","52","91"
"5018","源氏物語 03 空蝉","885","91"
"5019","源氏物語 04 夕顔","52","91"
"5019","源氏物語 04 夕顔","885","91"
"5020","源氏物語 05 若紫","52","91"
"5020","源氏物語 05 若紫","885","91"
"5021","源氏物語 06 末摘花","52","91"
"5021","源氏物語 06 末摘花","885","91"
"5022","源氏物語 07 紅葉賀","52","91"
"5022","源氏物語 07 紅葉賀","885","91"
"5023","源氏物語 08 花宴","52","91"
"5023","源氏物語 08 花宴","885","91"
"5024","源氏物語 09 葵","52","91"
"5024","源氏物語 09 葵","885","91"
"5025","源氏物語 10 榊","52","91"
"5025","源氏物語 10 榊","885","91"
"5026","源氏物語 11 花散里","52","91"
"5026","源氏物語 11 花散里","885","91"
"5027","源氏物語 12 須磨","52","91"
"5027","源氏物語 12 須磨","885","91"
"5028","源氏物語 13 明石","52","91"
"5028","源氏物語 13 明石","885","91"
"5029","源氏物語 14 澪標","52","91"
"5029","源氏物語 14 澪標","885","91"
"5030","源氏物語 15 蓬生","52","91"
"5030","源氏物語 15 蓬生","885","91"
"5031","源氏物語 16 関屋","52","91"
"5031","源氏物語 16 関屋","885","91"
"5032","源氏物語 17 絵合","52","91"
"5032","源氏物語 17 絵合","885","91"
"5033","源氏物語 18 松風","52","91"
"5033","源氏物語 18 松風","885","91"
"5034","源氏物語 19 薄雲","52","91"
"5034","源氏物語 19 薄雲","885","91"
"5035","源氏物語 20 朝顔","52","91"
"5035","源氏物語 20 朝顔","885","91"
"5036","源氏物語 21 乙女","52","91"
"5036","源氏物語 21 乙女","885","91"
"5037","源氏物語 22 玉鬘","52","91"
"5037","源氏物語 22 玉鬘","885","91"
"5038","源氏物語 23 初音","52","91"
"5038","源氏物語 23 初音","885","91"
"5039","源氏物語 24 胡蝶","52","91"
"5039","源氏物語 24 胡蝶","885","91"
"5040","源氏物語 25 蛍","52","91"
"5040","源氏物語 25 蛍","885","91"
"5041","源氏物語 26 常夏","52","91"
"5041","源氏物語 26 常夏","885","91"
"5042","源氏物語 27 篝火","52","91"
"5042","源氏物語 27 篝火","885","91"
"5043","源氏物語 28 野分","52","91"
"5043","源氏物語 28 野分","885","91"
"5044","源氏物語 29 行幸","52","91"
"5044","源氏物語 29 行幸","885","91"
"5045","源氏物語 30 藤袴","52","91"
"5045","源氏物語 30 藤袴","885","91"
"5046","源氏物語 31 真木柱","52","91"
"5046","源氏物語 31 真木柱","885","91"
"5047","源氏物語 32 梅が枝","52","91"
"5047","源氏物語 32 梅が枝","885","91"
"5048","源氏物語 33 藤のうら葉","52","91"
"5048","源氏物語 33 藤のうら葉","885","91"
"5049","源氏物語 34 若菜（上）","52","91"
"5049","源氏物語 34 若菜（上）","885","91"
"5050","源氏物語 35 若菜（下）","52","91"
"5050","源氏物語 35 若菜（下）","885","91"
"5051","源氏物語 36 柏木","52","91"
"5051","源氏物語 36 柏木","885","91"
"5052","源氏物語 37 横笛","52","91"
"5052","源氏物語 37 横笛","885","91"
"5053","源氏物語 38 鈴虫","52","91"
"5053","源氏物語 38 鈴虫","885","91"
"5054","源氏物語 39 夕霧一","52","91"
"5054","源氏物語 39 夕霧一","885","91"
"5055","源氏物語 40 夕霧二","52","91"
"5055","源氏物語 40 夕霧二","885","91"
"5056","源氏物語 41 御法","52","91"
"5056","源氏物語 41 御法","885","91"
"5057","源氏物語 42 まぼろし","52","91"
"5057","源氏物語 42 まぼろし","885","91"
"5058","源氏物語 43 雲隠れ","52","91"
"5058","源氏物語 43 雲隠れ","885","91"
"5059","源氏物語 44 匂宮","52","91"
"5059","源氏物語 44 匂宮","885","91"
"5060","源氏物語 45 紅梅","52","91"
"5060","源氏物語 45 紅梅","885","91"
"5061","源氏物語 46 竹河","52","91"
"5061","源氏物語 46 竹河","885","91"
"5062","源氏物語 47 橋姫","52","91"
"5062","源氏物語 47 橋姫","885","91"
"5063","源氏物語 48 椎が本","52","91"
"5063","源氏物語 48 椎が本","885","91"
"5064","源氏物語 49 総角","52","91"
"5064","源氏物語 49 総角","885","91"
"5065","源氏物語 50 早蕨","52","91"
"5065","源氏物語 50 早蕨","885","91"
"5066","源氏物語 51 宿り木","52","91"
"5066","源氏物語 51 宿り木","885","91"
"5067","源氏物語 52 東屋","52","91"
"5067","源氏物語 52 東屋","885","91"
"5068","源氏物語 53 浮舟","52","91"
"5068","源氏物語 53 浮舟","885","91"
"5069","源氏物語 54 蜻蛉","52","91"
"5069","源氏物語 54 蜻蛉","885","91"
"5070","源氏物語 55 手習","52","91"
"5070","源氏物語 55 手習","885","91"
"5071","源氏物語 56 夢の浮橋","52","91"
"5071","源氏物語 56 夢の浮橋","885","91"
"5072","ドナウ源流行","1059","215"
"5073","筆","1059","215"
"5074","鯉","1059","215"
"5075","人麿の妻","1059","215"
"5076","『さびし』の伝統","1059","215"
"5077","リギ山上の一夜","1059","215"
"5078","カフエ・ミネルワ","1059","215"
"5079","脱帽","1059","215"
"5080","呉秀三先生","1059","215"
"5081","子規と野球","1059","215"
"5082","万葉秀歌","1059","111"
"7907","悲しめる心","311","277"
"7908","栄蔵の死","311","277"
"7909","二十三番地","311","277"
"7910","農村","311","277"
"7911","お久美さんと其の周囲","311","277"
"7912","追憶","311","277"
"7913","無題（一）","311","277"
"7914","妙な子","311","277"
"7915","どんづまり","311","277"
"7916","小鳥の如き我は","311","277"
"7917","無題（二）","311","277"
"7918","三年前","311","277"
"7919","夜","311","277"
"7920","片すみにかがむ死の影","311","277"
"7921","秋風","311","277"
"7922","秋毛","311","277"
"7923","通り雨","311","277"
"7924","冬の海","311","277"
"7925","短歌","311","277"
"7926","熱","311","277"
"7927","大いなるもの","311","277"
"7928","旅人","311","277"
"7929","無題（三）","311","277"
"7930","黒馬車","311","277"
"7931","秋の夜","311","277"
"7932","小さい子供","311","277"
"7933","二月七日","311","277"
"7934","雨が降って居る","311","277"
"7935","動かされないと云う事","311","277"
"7936","無題（四）","311","277"
"7937","一条の縄","311","277"
"7938","盗難","311","277"
"7939","自伝","22","397"
"7940","老子化胡経","372","107"
"7941","支那猥談","372","107"
"12612","詩と散文との間を行く発想法","933","345"
"12614","文学を愛づる心","933","345"
"12616","文学に於ける虚構","933","345"
"12618","好悪の論","933","345"
"12620","水中の友","933","345"
"12621","小説の予言者","933","345"
"12624","死者の書 続編（草稿）","933","345"
"13200","『新新訳源氏物語』あとがき","885","77"
"13201","『新訳源氏物語』初版の序","129","77"
"13201","『新訳源氏物語』初版の序","315","77"
"13202","『新訳源氏物語』初版の序","235","77"
"13203","久坂葉子の誕生と死亡","1052","519"
"13204","商品としての近代小説","221","454"
"13205","村々の祭り","933","215"
"13206","万葉集に現れた古代信仰 ――たまの問題――","933","215"
"13207","山の音を聴きながら","933","215"
"13208","春永話","933","215"
"13209","辞書","933","215"
"13210","人形の話","933","215"
"13211","神道の新しい方向","933","215"
"13212","妣が国へ・常世へ","933","345"
"13213","ほうとする話 祭りの発生 その一","933","345"
"13214","鬼の話","933","345"
"13215","雛祭りの話","933","345"
"13216","たなばたと盆祭りと","933","345"
"13217","真珠夫人","83","198"
"15937","「平家物語」ぬきほ（言文一致訳）","1529","277"
"15937","「平家物語」ぬきほ（言文一致訳）","311","277"
"15938","元禄時代小説第一巻「本朝二十不孝」ぬきほ（言文一致訳）","1216","277"
"15938","元禄時代小説第一巻「本朝二十不孝」ぬきほ（言文一致訳）","311","277"
"15939","つぼみ","311","277"
"15940","芽生","311","277"
"15941","錦木","311","277"
"15942","ひな勇はん","311","277"
"15943","お女郎蜘蛛","311","277"
"15944","葦笛（一幕）","311","277"
"15945","千世子","311","277"
"15946","千世子（二）","311","277"
"15947","千世子（三）","311","277"
"15948","旅へ出て","311","277"
"15949","胚胎","311","277"
"15950","蛋白石","311","277"
"15951","「奈良」に遊びて","311","277"
"15952","無題","311","277"
"15953","いとこ同志","311","277"
"15954","書斎を中心にした家","311","277"
"15955","男…は疲れている","311","277"
"15956","唖娘スバー","1075","277"
"15956","唖娘スバー","311","277"
"15957","私の本年の希望と計画","311","277"
"15958","対話","311","277"
"15959","二つの短い話","1300","277"
"15959","二つの短い話","1299","277"
"15959","二つの短い話","311","277"
"15960","四時の変化と関りのない書斎","311","277"
"15961","或る日","311","277"
"15962","湯ヶ島の数日","311","277"
"15963","秋の反射","311","277"
"15964","書斎の条件","311","277"
"15965","黒い驢馬と白い山羊","311","277"
"15966","露西亜の実生活","311","277"
"15967","プロレタリア美術展を観る","311","277"
"15968","「鎌と鎚」工場の文学研究会","311","277"
"15969","「女人芸術」か「女人大衆」かの批判について","311","277"
"15970","ソヴェトの「労働者クラブ」","311","277"
"15971","砂遊場からの同志 ――ソヴェト同盟の共学について――","311","277"
"15972","ソヴェトに於ける「恋愛の自由」に就て","311","277"
"15973","ゆがめられた純情","311","277"
"15974","共産党公判を傍聴して","311","277"
"15975","今日の文章","311","277"
"15976","「現代百婦人録」問合せに答えて","311","277"
"15977","『進み行く娘達へ』に寄せて","311","277"
"15978","歴史と文学","311","277"
"15979","親子一体の教育法","311","277"
"15980","美しく豊な生活へ","311","277"
"15981","「播州平野」創作メモ","311","277"
"15982","「風知草」創作メモ","311","277"
"15983","生きるための恋愛","311","277"
"15984","選評","311","277"
"15985","“生れた権利”をうばうな ――寿産院事件について――","311","277"
"15986","私は何を読むか","311","277"
"15987","これでは囚人扱い","311","277"
"15988","平和を保つため","311","277"
"15989","東宝争議について","311","277"
"15990","心から送る拍手","311","277"
"15991","山崎富栄の日記をめぐって","311","277"
"15992","批評は解放の組織者である","311","277"
"15993","泉山問題について","311","277"
"15994","三つのばあい・未亡人はどう生きたらいいか","311","277"
"15995","「道標」創作メモ","311","277"
"15996","「広場」について","311","277"
"15997","はしがき（『十二年の手紙』その一）","311","277"
"15998","気になったこと","311","277"
"15999","戦争・平和・曲学阿世","311","277"
"16000","東大での話の原稿 一九五〇・十二月八日","311","277"
"16002","日記・書簡","311","277"
"16003","同じ娘でも","311","277"
"16004","心配","311","277"
"16005","大きい足袋","311","277"
"16006","砂丘","311","277"
"16007","死に対して","311","277"
"16008","ピッチの様に","311","277"
"16009","この頃","311","277"
"16010","短歌習作","311","277"
"16011","グースベリーの熟れる頃","311","277"
"16012","繊細な美の観賞と云う事について","311","277"
"16013","現今の少女小説について","311","277"
"16014","Ｍ子","311","277"
"16015","秋霧","311","277"
"16016","夜寒","311","277"
"16017","午後","311","277"
"16018","霜柱","311","277"
"16019","紅葉山人と一葉女史","311","277"
"16020","草の根元","311","277"
"16021","南風","311","277"
"16022","暁光","311","277"
"16023","偶感","311","277"
"16024","雨の日","311","277"
"16025","曇天","311","277"
"16026","雨滴","311","277"
"16027","一日","311","277"
"16028","たより","311","277"
"16029","ひととき","311","277"
"16030","後庭","311","277"
"16031","水の女","933","350"
"16032","最古日本の女性生活の根柢","933","350"
"16033","僻見","879","107"
"16034","遺書","879","107"
"16035","飛鳥寺","150","54"
"16036","喜光寺","150","54"
"16037","久米の仙人","150","54"
"16038","西大寺の伎芸天女","150","54"
"16039","旋風","150","54"
"18326","熊の足跡","280","54"
"18327","東旭川村にて","8","54"
"18328","日高十勝の記憶","137","54"
"18329","摩周湖紀行 ――北海道の旅より――","291","54"
"18330","ワンダ・ブック――少年・少女のために――","905","109"
"18330","ワンダ・ブック――少年・少女のために――","801","109"
"18332","岡の家","107","116"
"18333","デイモンとピシアス","107","116"
"18334","猿かに合戦","329","192"
"18335","ねずみの嫁入り","329","192"
"18336","文福茶がま","329","192"
"18337","金太郎","329","192"
"18338","田原藤太","329","192"
"18339","大江山","329","192"
"18340","羅生門","329","192"
"18341","八幡太郎","329","192"
"18342","鵺","329","192"
"18343","マギーさんのオムレツ。 神さんが降りてきた。其の三。","32","0"
"18344","自動車の名前。","32","0"
"18345","主よ、人の望みの喜びよ","32","0"
"18346","心の王者","35","33"
"18349","困惑の弁","35","33"
"18350","酒ぎらい","35","33"
"18351","「晩年」と「女生徒」","35","33"
"18352","藤村詩抄 島崎藤村自選","158","116"
"18353","貧乏物語","250","116"
"18358","貝殻追放 001 はしがき","800","107"
"18359","作家の像","35","33"
"18360","三月三十日","35","33"
"18361","ベーシック英語","1065","163"
"18367","淡路人形座訪問 其の現状と由来","636","443"
"18368","防雪林","156","116"
"18371","博物館","1054","410"
"18375","やどなし犬","107","116"
"18376","桃太郎","329","192"
"18377","かちかち山","329","192"
"18378","舌切りすずめ","329","192"
"18379","くらげのお使い","329","192"
"18380","猫の草紙","329","192"
"18381","夢殿","329","192"
"18382","田村将軍","329","192"
"18383","鎮西八郎","329","192"
"18384","牛若と弁慶","329","192"
"18385","殺生石","329","192"
"18386","葛の葉狐","329","192"
"18387","和尚さんと小僧","329","192"
"18388","長い名","329","192"
"18389","鬼六","329","192"
"18390","物のいわれ","329","192"
"18391","琉球の宗教","933","345"
"18392","若水の話","933","345"
"18393","髯籠の話","933","345"
"18394","幣束から旗さし物へ","933","345"
"18395","河童の話","933","345"
"18396","偶人信仰の民俗化並びに伝説化せる道","933","345"
"18397","古代人の思考の基礎","933","345"
"18398","古代に於ける言語伝承の推移","933","345"
"18399","嫉みの話","933","215"
"18400","まといの話","933","345"
"18401","だいがくの研究","933","345"
"18402","信太妻の話","933","345"
"18403","愛護若","933","345"
"18404","餓鬼阿弥蘇生譚","933","345"
"18405","小栗外伝 （餓鬼阿弥蘇生譚の二）魂と姿との関係","933","345"
"18406","翁の発生","933","345"
"18407","はちまきの話","933","345"
"18408","ごろつきの話","933","345"
"18409","雪の島 熊本利平氏に寄す","933","345"
"18410","神道に現れた民族論理","933","345"
"18411","大嘗祭の本義","933","345"
"18412","霊魂の話","933","345"
"18413","古代生活の研究 常世の国","933","345"
"18414","「青白き夢」序","826","271"
"24344","瑪瑙盤","291","453"
"24345","「リラ」の女達","291","453"
"24346","清修館挿話","291","379"
"24347","朝夕","291","453"
"24349","小さい花","291","453"
"24350","或る女","291","341"
"24351","多摩川","291","271"
"24352","谷間からの手紙","291","453"
"24353","就職","291","345"
"24354","玄関の手帖","291","345"
"24355","幸福の彼方","291","453"
"24356","濡れた葦","291","345"
"24357","秋果","291","82"
"24358","婚期","291","100"
"24359","夜福","291","319"
"24360","淪落","291","379"
"24361","愛する人達","291","453"
"24362","崩浪亭主人","291","461"
"24363","瀑布","291","453"
"24365","梟の大旅行","291","524"
"24366","クララ","291","524"
"24367","子供たち","291","453"
"24368","絵本","291","453"
"24369","ひらめの学校","291","453"
"24370","お父さん","291","453"
"24371","亀さん","291","524"
"24372","鶴の笛","291","453"
"24373","狐物語","291","524"
"24374","おにおん倶楽部","291","524"
"24375","美しい犬","291","524"
"24376","丹下左膳 01 乾雲坤竜の巻","290","227"
"24377","丹下左膳 02 こけ猿の巻","290","227"
"24379","死者の書","933","89"
"24379","死者の書","1068","89"
"24380","死者の書","933","345"
"24382","死せる魂 01 または チチコフの遍歴 第一部 第一分冊","207","116"
"24382","死せる魂 01 または チチコフの遍歴 第一部 第一分冊","208","116"
"24385","著者小伝","216","232"
"24386","長谷川時雨が卅歳若かつたら","216","232"
"24387","鞦韆考","1037","386"
"24388","貢院の春","1037","386"
"24389","秋の歌","42","107"
"24390","嵐","42","107"
"24391","ある幻想曲の序","42","107"
"24392","異郷","42","107"
"24393","夢","42","107"
"24394","雪ちゃん","42","107"
"24395","やもり物語","42","107"
"24396","森の絵","42","107"
"24397","明治三十二年頃","42","107"
"24398","祭","42","107"
"24399","まじょりか皿","42","107"
"24400","星","42","107"
"24401","ベルリン大学","42","107"
"24402","二つの正月","42","107"
"24403","病院風景","42","107"
"24404","半日ある記","42","107"
"24405","初旅","42","107"
"24406","根岸庵を訪う記","42","107"
"24407","東上記","42","107"
"24408","追憶の冬夜","42","107"
"24409","追憶の医師達","42","107"
"24410","鷹を貰い損なった話","42","107"
"24411","高浜さんと私","42","107"
"24412","重兵衛さんの一家","42","107"
"24413","書簡（Ⅱ）","42","107"
"24414","書簡（Ⅰ）","42","107"
"24415","障子の落書","42","107"
"24416","鴫突き","42","107"
"24417","鴫つき","42","107"
"24418","子規の追憶","42","107"
"24419","子規自筆の根岸地図","42","107"
"24420","凩","42","107"
"24421","高知がえり","42","107"
"24422","車","42","107"
"24423","郷土的味覚","42","107"
"24424","窮理日記","42","107"
"24425","枯菊の影","42","107"
"24426","蛙の鳴声","42","107"
"24427","海水浴","42","107"
"24428","埋もれた漱石伝記資料","42","107"
"24429","イタリア人","42","107"
"24431","山のことぶれ","933","345"
"24432","旧聞日本橋 25 渡りきらぬ橋","726","287"
"24433","貴種誕生と産湯の信仰と","933","345"
"24434","神道の史的価値","933","345"
"24435","高御座","933","345"
"24436","最古日本の女性生活の根柢","933","345"
"24437","水の女","933","345"
"24438","盈虚","119","33"
"24439","虎狩","119","33"
"24440","恋文","1073","215"
"24441","鏡花氏の文章","119","33"
"24442","樋口一葉","726","116"
"24443","かめれおん日記","119","343"
"24444","環礁 ――ミクロネシヤ巡島記抄――","119","343"
"24448","珠","12","271"
"24449","春","35","275"
"24451","「侏儒の言葉」の序","879","107"
"24452","しるこ","879","107"
"24453","蜜柑","879","82"
"24454","藪の中","879","82"
"24455","露訳短篇集の序","879","107"
"24456","棄老伝説に就て","93","455"
"24457","古典竜頭蛇尾","35","33"
"33184","獄中への手紙 02 一九三五年（昭和十年）","311","277"
"33185","獄中への手紙 03 一九三六年（昭和十一年）","311","277"
"33186","獄中への手紙 04 一九三七年（昭和十二年）","311","277"
"33187","獄中への手紙 05 一九三八年（昭和十三年）","311","277"
"33188","獄中への手紙 06 一九三九年（昭和十四年）","311","277"
"33189","獄中への手紙 07 一九四〇年（昭和十五年）","311","277"
"33190","獄中への手紙 08 一九四一年（昭和十六年）","311","277"
"33191","獄中への手紙 09 一九四二年（昭和十七年）","311","277"
"33192","獄中への手紙 10 一九四三年（昭和十八年）","311","277"
"33193","獄中への手紙 11 一九四四年（昭和十九年）","311","277"
"33194","獄中への手紙 12 一九四五年（昭和二十年）","311","277"
"33195","ペンネンネンネンネン・ネネムの伝記","81","275"
"33197","探偵夜話","82","287"
"33198","ステッキ","42","107"
"33199","山姑の怪","154","78"
"33200","幸福への道","12","271"
"33201","鏡花との一夕","933","345"
"33202","後世","879","107"
"33203","シンデレラ","1074","328"
"33204","遺稿","50","107"
"33205","ジーキル博士とハイド氏の怪事件","95","275"
"33205","ジーキル博士とハイド氏の怪事件","888","275"
"33206","宝島 02 宝島","95","116"
"33206","宝島 02 宝島","888","116"
"33207","赤い玉","329","192"
"33208","安達が原","329","192"
"33209","雷のさずけもの","329","192"
"33210","白い鳥","329","192"
"33211","忠義な犬","329","192"
"33212","春山秋山","329","192"
"33213","人馬","329","192"
"33214","松山鏡","329","192"
"33215","三輪の麻糸","329","192"
"33216","夢占","329","192"
"33217","中国怪奇小説集 01 凡例","82","181"
"33218","中国怪奇小説集 02 開会の辞","82","181"
"33221","ギタンジャリ","1076","0"
"33221","ギタンジャリ","1075","0"
"33222","三十五氏","726","25"
"33223","芥川竜之介氏を弔ふ","50","107"
"33225","作物の用意","50","107"
"33226","小説に用ふる天然","50","107"
"33227","松のや露八","1562","123"
"33228","小説文体","50","107"
"33229","コドモノスケッチ帖 動物園にて","212","512"
"42134","貝殻追放 002 新聞記者を憎むの記","800","107"
"42135","貝殻追放 003 「文明一周年の辞」を読みて","800","107"
"42136","貝殻追放 004 「幻の絵馬」の作者","800","107"
"42137","貝殻追放 005 永井荷風先生の印象","800","107"
"42138","貝殻追放 006 「八千代集」を読む","800","107"
"42139","貝殻追放 007 愚者の鼻息","800","107"
"42140","貝殻追放 008 「その春の頃」の序","800","107"
"42141","貝殻追放 009 「心づくし」の序","800","107"
"42142","貝殻追放 010 「海上日記」の序","800","107"
"42143","貝殻追放 011 購書美談","800","107"
"42144","貝殻追放 012 向不見の強味","800","107"
"42145","今戸心中","295","345"
"42146","道成寺（一幕劇）","1077","345"
"42147","海陸風と夕なぎ","42","107"
"42148","神田を散歩して","42","107"
"42149","異国さかな雑談","1054","212"
"42150","温泉雑記","1054","212"
"42151","シュリーマン夫人を憶ふ","1054","212"
"42152","半日","25","343"
"42153","考古学教室の思ひ出話","1054","212"
"42154","石鏃の思出話","1054","212"
"42155","埃及雑記","1054","212"
"42156","『伝説の時代』序","148","116"
"42157","接吻","1059","343"
"42158","貝殻追放 013 先生の忠告","800","107"
"42159","下町","291","453"
"42160","ある探偵事件","42","107"
"42161","家庭の人へ","42","107"
"42162","五月の唯物観","42","107"
"42163","猿の顔","42","107"
"42164","小さな出来事","42","107"
"42165","鉛をかじる虫","42","107"
"42166","蜂が団子をこしらえる話","42","107"
"42167","墓","305","215"
"42168","夜寒十句","305","215"
"42169","蝶","305","215"
"42170","小園の記","305","215"
"42171","すゞし","305","215"
"42172","夏の夜の音","305","215"
"42173","ラムプの影","305","215"
"42174","水郷","22","223"
"42184","神曲 02 浄火","961","107"
"42184","神曲 02 浄火","960","107"
"42185","科学的精神とは何か ――日本文化論に及ぶ――","281","523"
"42186","最近日本の科学論 ――緒論の部―一般的特色について――","281","523"
"42187","再び科学的精神について （「最近日本の科学論」続編）――教学に対して――","281","523"
"42188","現代科学教育論","281","523"
"42189","ひと吾を公式主義者と呼ぶ","281","523"
"42190","技術的精神とは何か","281","523"
"42191","科学と科学の観念","281","523"
"42192","技術と科学との概念","281","523"
"42193","生産を目標とする科学 ――再三「科学と技術」とについて――","281","523"
"42194","技術へ行く問題","281","523"
"42196","小熊秀雄全集-22 火星探険―漫画台本","124","260"
"42197","糸くず","38","116"
"42197","糸くず","903","116"
"42198","置土産","38","116"
"42199","おとずれ","38","116"
"42200","河霧","38","116"
"42201","郊外","38","116"
"42202","小春","38","116"
"42203","鹿狩り","38","116"
"42204","詩想","38","116"
"42205","初恋","38","116"
"42206","初孫","38","116"
"42207","星","38","116"
"42208","まぼろし","38","116"
"42209","遺言","38","116"
"42210","わかれ","38","116"
"42212","人間悪の創造","933","345"
"42213","昭和二年の二科会と美術院","42","107"
"42214","人の言葉――自分の言葉","42","107"
"42215","鎌倉時代の布教と当時の交通","1037","386"
"42216","一兵卒と銃","48","464"
"42217","死せる魂 02 または チチコフの遍歴 第一部 第二分冊","207","116"
"42217","死せる魂 02 または チチコフの遍歴 第一部 第二分冊","208","116"
"42218","浅草紙","42","107"
"42219","雑記（Ⅱ）","42","107"
"42220","雑記（Ⅰ）","42","107"
"42221","断片（Ⅱ）","42","107"
"42222","断片（Ⅰ）","42","107"
"42223","病中記","42","107"
"42224","鑢屑","42","107"
"42225","「一握の砂」序","1080","343"
"42226","花子","129","107"
"42227","異質触媒作用","42","107"
"42228","さまよえるユダヤ人の手記より","42","107"
"42229","スパーク","42","107"
"42230","夏","42","107"
"42231","ラジオ雑感","42","107"
"42232","新詩発生時代の思ひ出","1081","343"
"42233","天地有情","1081","343"
"42237","釈迢空に与ふ","1059","107"
"42238","茂吉への返事","933","345"
"42239","釈迢空","1059","107"
"42240","非論理的性格の悲哀","67","343"
"42241","泣菫詩抄","150","116"
"42242","漱石さんのロンドンにおけるエピソード 夏目夫人にまゐらす","1081","215"
"42243","詩集の後に","150","343"
"42244","司馬遷の生年に関する一新説","372","107"
"42248","生みの力","492","403"
"42251","ドストイェフスキーに就いて","492","403"
"42252","人間の本性","492","403"
"42253","貝殻追放 015 「末枯」の作者","800","107"
"42254","平民の娘","22","223"
"42255","浅間山麓より","42","107"
"42256","鴉と唱歌","42","107"
"42257","喫煙四十年","42","107"
"42258","高原","42","107"
"42259","ゴルフ随行記","42","107"
"42260","札幌まで","42","107"
"42261","雑記帳より（Ⅰ）","42","107"
"42262","雑記帳より（Ⅱ）","42","107"
"42263","初冬の日記から","42","107"
"42264","新年雑俎","42","107"
"42265","猫の穴掘り","42","107"
"42266","箱根熱海バス紀行","42","107"
"42267","ピタゴラスと豆","42","107"
"42268","夢判断","42","107"
"42269","鬼火を追う武士","154","246"
"42270","阿芳の怨霊","154","246"
"42271","海神に祈る","154","246"
"42272","義猫の塚","154","246"
"42273","首のない騎馬武者","154","246"
